Date,Expiry,Strike Price,Returns,Alpha,Alpha-Mean,Ratio
23-Apr-2019,25-Apr-2019,150,100.0,-1.1904761904761905,-0.9360024907203265,1.2718728873894627
24-Apr-2019,25-Apr-2019,150,0.0,-0.8293413173652692,-1.0810162933428253,0.7671866950318557
22-May-2019,30-May-2019,120,-8.307692307692301,8.825581395348834,6.324190476190474,1.395527447912216
13-Jun-2019,27-Jun-2019,150,-14.45086705202312,0.6199999999999989,0.48937887790637463,1.2669120552412032
14-Jun-2019,27-Jun-2019,150,-39.455782312925166,0.5268817204301051,0.6985518102372019,0.7542485936028078
20-Jun-2019,27-Jun-2019,150,-32.20338983050848,-0.26956521739130634,-0.498077122728958,0.5412118025304236
21-Jun-2019,27-Jun-2019,150,-38.18181818181819,-0.6213592233009686,-0.4759321951927271,1.30556249309705
24-Jun-2019,27-Jun-2019,150,41.17647058823529,-0.5487804878048781,-0.5728368825296085,0.9580048082475083
04-Jul-2019,25-Jul-2019,150,-43.31797235023041,1.0892857142857133,0.8253397420666339,1.319802814242489
10-Jul-2019,25-Jul-2019,150,1.9230769230769162,-0.8520000000000004,-0.6126414918389337,1.3906991468086776
11-Jul-2019,25-Jul-2019,150,-6.6666666666666625,-0.8144796380090498,-0.7919903290482367,1.0283959388593031
12-Jul-2019,25-Jul-2019,150,-40.909090909090914,-0.8362068965517232,-0.7972964913582078,1.0488029304220703
15-Jul-2019,25-Jul-2019,150,14.814814814814811,-0.9094339622641519,-0.8342288448535911,1.0901492652459883
16-Jul-2019,25-Jul-2019,150,-20.833333333333336,-0.947115384615384,-0.8533734989416416,1.1098486018021436
17-Jul-2019,25-Jul-2019,150,-47.368421052631575,-0.9192307692307684,-0.8975854144770864,1.0241150918949504
18-Jul-2019,25-Jul-2019,150,-40.0,-0.9875000000000007,-0.9252600387034348,1.0672675341991238
19-Jul-2019,25-Jul-2019,150,0.0,-1.0054054054054051,-0.951282051282051,1.0568951701027174
22-Jul-2019,25-Jul-2019,150,49.999999999999986,-1.016620498614958,-0.9707120582120581,1.0472935717801406
23-Jul-2019,25-Jul-2019,150,0.0,-1.0633333333333326,-1.0031753013401212,1.0599676167394148
24-Jul-2019,25-Jul-2019,150,0.0,-1.0412371134020613,-1.0284530791178985,1.0124303524815421
07-Aug-2019,29-Aug-2019,120,44.230769230769226,1.0467289719626158,1.351457719585378,0.7745184749721569
13-Aug-2019,29-Aug-2019,120,13.02325581395349,5.024390243902445,4.151579209990427,1.2102359101836893
14-Aug-2019,29-Aug-2019,120,0.0,6.6562500000000036,5.477466300637037,1.2152060158226574
21-Aug-2019,29-Aug-2019,120,-14.432989690721637,12.52631578947369,19.689926739926744,0.6361788926351432
17-Sep-2019,26-Sep-2019,130,-3.1358885017421554,21.153846153846153,27.416068580542255,0.771585688578977
18-Sep-2019,26-Sep-2019,130,0.0,35.375000000000014,29.88840326340325,1.1835694161459207
19-Sep-2019,26-Sep-2019,130,2.1505376344085945,20.916666666666686,32.13461538461538,0.6509076401356481
24-Sep-2019,26-Sep-2019,130,inf,90.25000000000006,99.19444444444446,0.9098291795015406
11-Oct-2019,31-Oct-2019,140,78.22580645161291,-0.36746987951807364,-0.3054951498777077,1.202866492856515
23-Oct-2019,31-Oct-2019,140,inf,60.749999999999986,53.61851851851853,1.133004075429992
29-Oct-2019,31-Oct-2019,140,0.18433179723502566,370.3333333333334,325.66666666666674,1.1371545547594677
08-Nov-2019,28-Nov-2019,200,8.794788273615634,1.0189873417721533,0.7026508562973951,1.4502043691253537
15-Nov-2019,28-Nov-2019,200,-12.631578947368412,0.5624999999999991,0.7151235235427672,0.7865773974450435
18-Nov-2019,28-Nov-2019,200,-13.157894736842104,0.1769230769230778,0.23287043712301428,0.7597489793417522
22-Nov-2019,28-Nov-2019,200,118.12080536912752,0.8313253012048165,0.8524690227675015,0.9751970793096472
26-Nov-2019,28-Nov-2019,200,5.042016806722685,9.63636363636363,7.036798356215555,1.3694244382961318
05-Dec-2019,26-Dec-2019,200,-10.231023102310235,1.6633663366336646,1.915534915720673,0.8683560518696491
06-Dec-2019,26-Dec-2019,200,34.55497382198951,1.1818181818181819,1.9899903612652279,0.5938813598407515
09-Dec-2019,26-Dec-2019,200,-19.341563786008226,1.4899999999999978,1.9248654277192419,0.7740800881677673
10-Dec-2019,26-Dec-2019,200,7.246376811594203,0.7636363636363616,1.4450615061506147,0.5284455785349595
11-Dec-2019,26-Dec-2019,200,20.238095238095244,1.4137931034482774,1.1451515151515137,1.2345904316960363
16-Dec-2019,26-Dec-2019,200,1.4981273408239781,4.375,3.434782608695652,1.27373417721519
17-Dec-2019,26-Dec-2019,200,-8.17307692307692,6.222222222222216,4.4218515742128925,1.4071531162440243
18-Dec-2019,26-Dec-2019,200,-12.5,3.7906976744186074,5.300523349436389,0.7151553581632042
